_id,vendorId,itemName,itemDescription,accountId,accountName,itemTotalAmount,is_synthetic
{'$oid': '6807370c11fc6e927c600a52'},Sdo77dqAgGk4K3SF5iet,0425 namecard,0425 namecard,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,24.0,False
{'$oid': '68205b4cfe389bad9095a6d8'},xqp1L1yWtYW4mdFSx359,0525 - CRS Zero Trust,0525 - CRS Zero Trust,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,2812.19,False
{'$oid': '68205b4cfe389bad9095a6d8'},xqp1L1yWtYW4mdFSx359,0525 -  Mudah-Chotot-Laku6 Zero Trust,0525 -  Mudah-Chotot-Laku6 Zero Trust,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2407.11,False
{'$oid': '6824578aa2e68f14eb648477'},ldzMUWdT4dfxiU2n7oy7,0525 Monthly Cost (MRC)Level 6 DIDIncoming FOCOutgoing: 0.193 MYR/Min(Local)12 Months Contractual Duration (min) [Month],0525 Monthly Cost (MRC)Level 6 DIDIncoming FOCOutgoing: 0.193 MYR/Min(Local)12 Months Contractual Duration (min) [Month],C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,53.07,False
{'$oid': '682d376fd7f0a42a619c94e4'},lL1pcuEf3q6ufBVg2R75,1124 VCA charges - Pantry Supplies,1124 VCA charges - Pantry Supplies,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,3860.3,False
{'$oid': '682d376fd7f0a42a619c94e4'},lL1pcuEf3q6ufBVg2R75,1224 VCA charges - Pantry Supplies,1224 VCA charges - Pantry Supplies,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,2146.91,False
{'$oid': '682e97042bf0eec6d6024e31'},xauTo6GdhkvCSN1hRvFx,0525 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,0525 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,397.99788,False
{'$oid': '6823ff9a46e3002f67f6278b'},tufZ6ITJYRPGtUyZ464Z,0525 diffuser for luxury warehouse,0525 diffuser for luxury warehouse,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,140.0,False
{'$oid': '6819c972fbdf8a2f50b6afc6'},H7Ta0nmj4GjzsZeuXz6A,"0425 IT support and automation for SMEs (MDM,  on/Off-boarding, procurement, inventory management, app  provisioning & IT support)","0425 IT support and automation for SMEs (MDM,  on/Off-boarding, procurement, inventory management, app  provisioning & IT support)",kjLRh3lgCntgM4y5wtg4,617207 Support Fee,540.0,False
{'$oid': '682fe0703cadfb1384ce09ca'},VGpMltxLedu3HLJ4VwZ9,0525 MoM Charges Foreign worker Levy - Apr2025,0525 MoM Charges Foreign worker Levy - Apr2025,vPOu2gkUPDIrlA7ZzeHy,614302 FWL,3956.62,False
{'$oid': '68061f02634dd458a73ffd85'},TJhyM9fAecaK11P2XfDf,0425 DHL Deliveries,0425 DHL Deliveries,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,66.14,False
{'$oid': '6805f197634dd458a738d87b'},L0ylCmwzBrhx2FHqnIXe,0425 Equipment Rental,0425 Equipment Rental,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,80.0,False
{'$oid': '6805f6a2634dd458a739f318'},NCVkPmqmDBvcsDbVY92N,"Apple14-inch MacBook Pro: Apple M4 Pro chip with 14-core CPU, 20-core GPU and 16-core Neural Engine - Space Black 48GB unified memory 512GB SSD storage 96W USB-C Power Adapter 14-inch Liquid Retina XDR display Three Thunderbolt 5 ports, HDMI port, SDXC card slot, headphone jack, MagSafe 3 port Backlit Magic Keyboard with Touch ID - US English","Apple14-inch MacBook Pro: Apple M4 Pro chip with 14-core CPU, 20-core GPU and 16-core Neural Engine - Space Black 48GB unified memory 512GB SSD storage 96W USB-C Power Adapter 14-inch Liquid Retina XDR display Three Thunderbolt 5 ports, HDMI port, SDXC card slot, headphone jack, MagSafe 3 port Backlit Magic Keyboard with Touch ID - US English",5rUg6zrH0saJAcJuitM9,142101 Office Equipment - Cost,13120.0,False
{'$oid': '6805f6a2634dd458a739f318'},NCVkPmqmDBvcsDbVY92N,AppleCare+ for 14-in MacBook Pro (M4 Pro/M4 Max),AppleCare+ for 14-in MacBook Pro (M4 Pro/M4 Max),54OBj5Vra6nWbKk75XTB,619201 Equipment Expense,1280.0,False
{'$oid': '683feec12f29798a118bd088'},fqIhT8gLVD38Zf4xXmQJ,1124 H2H connectivity,1124 H2H connectivity,kjLRh3lgCntgM4y5wtg4,617207 Support Fee,4000.0,False
{'$oid': '683feec12f29798a118bd088'},fqIhT8gLVD38Zf4xXmQJ,1224 H2H connectivity,1224 H2H connectivity,kjLRh3lgCntgM4y5wtg4,617207 Support Fee,4000.0,False
{'$oid': '67ecfe9e115e0d1b047f5ff1'},A17M26ij1P8uGEnRFtP0,0325 Google Cloud,0325 Google Cloud,5guubKjcCyFRa7RGvN77,611103 Cloud server - Google,262811.16,False
{'$oid': '67ede08e062e237ad1f44573'},A17M26ij1P8uGEnRFtP0,0325 GAM (SG),0325 GAM (SG),IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,2660.08,False
{'$oid': '67ede08e062e237ad1f44573'},A17M26ij1P8uGEnRFtP0,0325 GAM (Chotot & Mudah),0325 GAM (Chotot & Mudah),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1568.45,False
{'$oid': '67edf3ba062e237ad1f45d56'},bfN8jYCNYKQFk7yN2vvN,0325 SG Trade Desk_Media Fee/Platform Fee,0325 SG Trade Desk_Media Fee/Platform Fee,zZaeAsNwbZ5lMl2XSTHr,511606 Audience Extension,2417.25,False
{'$oid': '67edf618062e237ad1f47edf'},bfN8jYCNYKQFk7yN2vvN,0325 SG Trade Desk_Media Fee/Platform Fee,0325 SG Trade Desk_Media Fee/Platform Fee,zZaeAsNwbZ5lMl2XSTHr,511606 Audience Extension,517.21,False
{'$oid': '67f933ec1768d33cf04b2ccd'},A17M26ij1P8uGEnRFtP0,0325,0325 Looker Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,2892.51,False
{'$oid': '67f933ec1768d33cf04b2ccd'},A17M26ij1P8uGEnRFtP0,0325,0325 Looker SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,6350.89,False
{'$oid': '67fe145e5dabee4137a599f6'},83VznVpU6nyp0edI0fiE,0325 Digitexx BPO Budget,0325 Digitexx BPO Budget,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,73767.98341,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Sales Cloud - Enterprise Edition (15/05/2024 - 14/05/2025),0525-0825 Sales Cloud - Enterprise Edition (15/05/2024 - 14/05/2025),vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,3780.14932,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Premier Success Plan (Support) - FP (15/05/2025 - 14/05/2026),0525-0825 Premier Success Plan (Support) - FP (15/05/2025 - 14/05/2026),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1684.66777,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/05/2024 - 14/05/2025),0525-0825 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/05/2024 - 14/05/2025),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,6764.65774,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Sales Cloud - Enterprise Edition (15/05/2024 - 14/05/2025),0525-0825 Sales Cloud - Enterprise Edition (15/05/2024 - 14/05/2025),vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,8972.85301,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/05/2024 - 14/05/2025),0525-0825 Sales & Service Cloud - Enterprise Edition (Emerging Market) (15/05/2024 - 14/05/2025),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,4466.48048,False
{'$oid': '6805a6e1e3d54d803bc647cc'},Y5TKBuF1J57KXH1e7mx3,0525-0825 Premier Success Plan (Support) - FP (15/05/2024 - 14/05/2025),0525-0825 Premier Success Plan (Support) - FP (15/05/2024 - 14/05/2025),vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,1912.95415,False
{'$oid': '68256631c14b21fbfde9d36d'},8y2BQtMF74TubxeuYeAQ,0525 RefundEssenceMediacom Singapore - MY Campaigns,0525 RefundEssenceMediacom Singapore - MY Campaigns,AS7kZeVZgNNPi7UQOSKD,231101 Customer Prepayment,5395.68,False
{'$oid': '685b63a8ac9a676359cb1fc1'},A17M26ij1P8uGEnRFtP0,0325 SEM - Oneshift,0325 SEM - Oneshift,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,48617.72,False
{'$oid': '686ba02f93246e8647450499'},A17M26ij1P8uGEnRFtP0,0325 SG Services - Search ads,0325 SG Services - Search ads,M6oHc9JpSqxafJ6YTvMK,612002 Paid Search,10322.92,False
{'$oid': '686ba02f93246e8647450499'},A17M26ij1P8uGEnRFtP0,0325 SG Mobiles S2C Campaign - Google Search ads,0325 SG Mobiles S2C Campaign - Google Search ads,M6oHc9JpSqxafJ6YTvMK,612002 Paid Search,524.92975,False
{'$oid': '68832460d01d5d3e07f586bc'},8y610HSLzsdRhbC7Nqo8,"0425 Transaction Charge - DBS IPP Apr 2025 (SGD 207,094.00 x 0.2%) ","0425 Transaction Charge - DBS IPP Apr 2025 (SGD 207,094.00 x 0.2%) ",D8ocxyE6ZmngcJ3xgsyp,511102 External Commission,414.19,False
{'$oid': '68832460d01d5d3e07f586bc'},8y610HSLzsdRhbC7Nqo8,0425 Quickpay Charge for Apr 2025,0425 Quickpay Charge for Apr 2025,D8ocxyE6ZmngcJ3xgsyp,511102 External Commission,6.0,False
{'$oid': '6826d9d03c52aced62f15d1d'},RmEub47xaV8rpd2aDSuq,0425 Telesales Campaign ,0425 Telesales Campaign ,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,26.25,False
{'$oid': '68245a53b35597edb48e6555'},mCZC5opZSxa1FmCCYVEB,0525 Github,0525 Github,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,4900.0,False
{'$oid': '68245a53b35597edb48e6555'},mCZC5opZSxa1FmCCYVEB,0525 Github,0525 Github,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,251.18,False
{'$oid': '6824629ca2e68f14eb6619a1'},rHiVmbMM1iy2j3lpZ0Tn,0425 TheRefurb - Castlery 100% Revenue,0425 TheRefurb - Castlery 100% Revenue,elE78gLzAP4whA2p1qjh,131020 Unbilled receivables,14107.43,False
{'$oid': '67ff1f82b55bde90853638db'},L0ylCmwzBrhx2FHqnIXe,0425 BBX Espresso Blend (1kg)Roast date: 31 Mar 25,0425 BBX Espresso Blend (1kg)Roast date: 31 Mar 25,yFhZwEaA6CkzsZ7lDVC6,619203 Supplies/Expenses,175.0,False
{'$oid': '6814af696cd9ec04e2ac5c36'},xqp1L1yWtYW4mdFSx359,0525 - CRS Enterprise CDN and WAF,0525 - CRS Enterprise CDN and WAF,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,8944.0,False
{'$oid': '6814af696cd9ec04e2ac5c36'},xqp1L1yWtYW4mdFSx359,0525 - Enterprise CDN and WAF,0525 - Enterprise CDN and WAF (refer to allocation),w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,9736.0,False
{'$oid': '67f72811e3bf3041ec489163'},ZDX0nccFh3TCRv7FNPFP,0325 Payroll Outsourcing Services (CRS SG),0325 Payroll Outsourcing Services (CRS SG),kjLRh3lgCntgM4y5wtg4,617207 Support Fee,2522.00151,False
{'$oid': '67f8f9b08edd605e202292a2'},Z2YZhryHo3lqZffx4i8S,1224 - Jedox cost (Accrual),1224 - Jedox cost (Accrual),p31NkJzH4JdkacApRr01,617205 Consultancy Expense,6000.0,False
{'$oid': '67f8fc2d8edd605e20229c2a'},ZDX0nccFh3TCRv7FNPFP,0325 Payroll Outsourcing Services (Indonesia),0325 Payroll Outsourcing Services (Indonesia),kjLRh3lgCntgM4y5wtg4,617207 Support Fee,471.31,False
{'$oid': '67f8fafc8edd605e20229581'},KcLS8RMd3UrRlSKbImS5,0425 sendbird apr 2025,0425 sendbird apr 2025,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,19934.0,False
{'$oid': '67f8fafc8edd605e20229581'},KcLS8RMd3UrRlSKbImS5,0525 sendbird may 2025,0525 sendbird may 2025,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,19934.0,False
{'$oid': '67f8fafc8edd605e20229581'},KcLS8RMd3UrRlSKbImS5,0625 sendbird june 2025,0625 sendbird june 2025,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,19934.0,False
{'$oid': '681b09414444467b1bcef550'},zMxxgpHHnEVpTSl5mUIc,0425 Telesales Campaign SG,0425 Telesales Campaign SG,KFoiJpwWCXBhah6T44dH,617103 Subcontractors/Outsource,2642.8,False
{'$oid': '67f5e392a638a2141ec87c95'},fzS9iUgai9GGi5jhtSaQ,0425,0425 Secoda Group,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,446.81,False
{'$oid': '67f5e392a638a2141ec87c95'},fzS9iUgai9GGi5jhtSaQ,0425,0425 Secoda SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1553.19,False
{'$oid': '68413edbd0ada195e7e482b2'},eB2WtS8alRhQIiaHVSwN,"Printing & Distribution:Printing + HDB Door to Door
April 2025 project.
Printing of 297mm x 210mm (Open) / 210mm x 99mm (Closed)
128gsm artpaper
Full colour
Based on 8 designs (provided by client)
10,000 pcs each
+
HDB door to door - spread out from 1 landmark
add on 16 landmarks",0425 VVIP FLYERS - GOODS SG,ipfAQro8vxfihGgo5EkZ,511601 Others,2595.6,False
{'$oid': '68413edbd0ada195e7e482b2'},eB2WtS8alRhQIiaHVSwN,"Printing & Distribution:Printing + HDB Door to DoorApril 2025 project.Printing of 297mm x 210mm (Open) / 210mm x 99mm (Closed)128gsm artpaperFull colourBased on 8 designs (provided by client)10,000 pcs each+HDB door to door - spread out from 1 landmarkadd on 16 landmarks",0425 VVIP FLYERS - LUXURY SG,ipfAQro8vxfihGgo5EkZ,511601 Others,865.2,False
{'$oid': '68413edbd0ada195e7e482b2'},eB2WtS8alRhQIiaHVSwN,"Printing & Distribution:Printing + HDB Door to DoorApril 2025 project.Printing of 297mm x 210mm (Open) / 210mm x 99mm (Closed)128gsm artpaperFull colourBased on 8 designs (provided by client)10,000 pcs each+HDB door to door - spread out from 1 landmarkadd on 16 landmarks",0425 VVIP FLYERS - SERVICESSG,ipfAQro8vxfihGgo5EkZ,511601 Others,3460.8,False
{'$oid': '67f39a5a9d54a4670337239e'},Sdo77dqAgGk4K3SF5iet,0325 Printing 200pcs ,0325 Printing 200pcs ,46gT0Ab9FKwD2LHwpa4Q,612016 Collateral,990.0,False
{'$oid': '6811cf629c9073b71e030bed'},gx3ttMR6T1pO7xb5PO51,Apr'25 to Mar'26 PUBLIC LIABILITY - ANNUAL POLICY ,Apr'25 to Mar'26 PUBLIC LIABILITY - ANNUAL POLICY ,yF2DzfPCqidYZIehwruM,619208 Insurance,300.0,False
{'$oid': '67f384531fb3ea2619559a2d'},0LvGmwBxxm9uBQIncwaE,0325 Tercept + Transaction Fee,0325 Tercept + Transaction Fee,IbDOq9NsCcO8rSg7Uk1y,511301 Display COGS,330.0,False
{'$oid': '68186b87d3f8416ee9d4bdab'},uVxUIafc42VT0aBxFd4p,0525 Special Arrangement - Payroll for Mohd Fikhril Hakim Bin Hamzah [EMP2285],0525 Special Arrangement - Payroll for Mohd Fikhril Hakim Bin Hamzah [EMP2285],5MWLu89Bgztl7ochHWrp,614101 Salaries,2674.35,False
{'$oid': '68342f4333c41c882e780380'},jnM8B2Q6VunhFeja89jM,0525 Fuji Xerox Lease rental 29/04/2025 - 28/04/2026,0525 Fuji Xerox Lease rental 29/04/2025 - 28/04/2026,JnTjkBcyotj3I0jq6enZ,134003 Prepaid Rent,2097.0,False
{'$oid': '67f93681e4363fab822205de'},TJhyM9fAecaK11P2XfDf,0425 DHL Deliveries,0425 DHL Deliveries,MwsYHZPSrW5P9M2YdGS2,619518 Courier and postage,33.21,False
{'$oid': '680b22dd6521c39289c6a84b'},ldzMUWdT4dfxiU2n7oy7,"Activation Cost (OTC)
Level 6 DID
Incoming FOC
Outgoing: 0.193 MYR/Min(Local)
12 Months Contractual Duration (min)",0425 Activation Cost (OTC)Level 6 DIDIncoming FOCOutgoing: 0.193 MYR/Min(Local)12 Months Contractual Duration (min) [DID],C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,50.0,False
{'$oid': '680b22dd6521c39289c6a84b'},ldzMUWdT4dfxiU2n7oy7,"Monthly Cost (MRC)
Level 6 DID
Incoming FOC
Outgoing: 0.193 MYR/Min(Local)
12 Months Contractual Duration (min)",0425 Monthly Cost (MRC)Level 6 DIDIncoming FOCOutgoing: 0.193 MYR/Min(Local)12 Months Contractual Duration (min) [Month],C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,45.0,False
{'$oid': '67ef7b9c9a1996d83ccbe616'},mvNPOZYCF0FtvAh0Q4iO,0525 Miros Service License,0525 Miros Service License,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1000.0,False
{'$oid': '67ef7b9c9a1996d83ccbe616'},mvNPOZYCF0FtvAh0Q4iO,0625 Miros Service License,0625 Miros Service License,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1000.0,False
{'$oid': '67ef7b9c9a1996d83ccbe616'},mvNPOZYCF0FtvAh0Q4iO,0725 Miros Service License,0725 Miros Service License,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1000.0,False
{'$oid': '67ed0269115e0d1b047f7b58'},9uttFKe5Q4InVwOHZoV7,"0425 IR Refusal - IR No.1786082 Des New Zealand for ‘CAROUSELL' in Classes 9, 35 and 42 In the name of Carousell Pte Ltd  ","0425 IR Refusal - IR No.1786082 Des New Zealand for ‘CAROUSELL' in Classes 9, 35 and 42 In the name of Carousell Pte Ltd  ",xHRgcOAxvnyVodNsjdah,151101 Trademarks - Cost,881.996,False
{'$oid': '67ed0269115e0d1b047f7b58'},9uttFKe5Q4InVwOHZoV7,"0425 IR Refusal - IR No.1786082 Des New Zealand for ‘CAROUSELL' in Classes 9, 35 and 42 In the name of Carousell Pte Ltd  ","0425 IR Refusal - IR No.1786082 Des New Zealand for ‘CAROUSELL' in Classes 9, 35 and 42 In the name of Carousell Pte Ltd  ",xHRgcOAxvnyVodNsjdah,151101 Trademarks - Cost,645.004,False
{'$oid': '67ee2b19f3fbe0b43cdfc4b6'},A7d9eRIy5UxpZSipMjca,0325 L1 Onsite Operation Engineering Overtime,0325 L1 Onsite Operation Engineering Overtime,fXGi8OPFA10eXc1HxPze,617104 Temporary Staff,3870.0,False
{'$oid': '67ef52029a1996d83ccb66ca'},Hj42ZEGzc7Yt82Ph7BWW,0325 Temporal Subscription,0325 Temporal Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,143.7,False
{'$oid': '67ef52029a1996d83ccb66ca'},Hj42ZEGzc7Yt82Ph7BWW,0325 Temporal Subscription,0325 Temporal Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,500.0,False
{'$oid': '67ef52029a1996d83ccb66ca'},Hj42ZEGzc7Yt82Ph7BWW,0325 Temporal Subscription,0325 Temporal Subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,177.79,False
{'$oid': '67f93513d742d4beadcf3069'},fkPInOrYT7R0kyIdio61,0325 FB Ad - SG,0325 FB Ad - SG,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,1534.55,False
{'$oid': '67f93522d742d4beadcf3074'},fkPInOrYT7R0kyIdio61,0325 FB Ad Goods - HK,0325 FB Ad Goods - HK,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,3600.0,False
{'$oid': '67f93522d742d4beadcf3074'},fkPInOrYT7R0kyIdio61,0325 FB Ad Goods - HK,0325 FB Ad Goods - HK,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1074.04,False
{'$oid': '68088300598ba31b21ca101e'},Z2YZhryHo3lqZffx4i8S,0425 - Jedox Subscription People Team Module,0525-0426 - Jedox Subscription People Team Module,vNCPOlaDL0NMQTi5ca5Q,134001 Prepaid Operating Expense,15003.0,False
{'$oid': '679c5329deeb1d8f7bfd15cc'},vXoTa58Yp3NuzYn1Mp6V,Rental,0525 Monthly Rental,6yL6YRA4Rkj2gUD4RAO0,232101 Lease payable,9200.0,False
{'$oid': '67ec9dd234fed60a0f00fdc3'},A7d9eRIy5UxpZSipMjca,"0325 Working Hours - 9am to 1pm, Weekdays, 3 times a Week Location: Singapore - 79 One North Scope of Work: Monitoring of Office Network Infrastructure Dealing with hardware and application support queries and issues, report to helpdesk Troubleshoot problems associated with network connectivity and workstation, hardware & software Perform general preventive maintenance tasks on computers, laptops, printers Liaise with Senior Engineer remotely/physically and provide smart hands Laptops & Macbook deployment Pickup Macbook and deliver to service center and vice-versa, one trip per month","0325 Working Hours - 9am to 1pm, Weekdays, 3 times a Week Location: Singapore - 79 One North Scope of Work: Monitoring of Office Network Infrastructure Dealing with hardware and application support queries and issues, report to helpdesk Troubleshoot problems associated with network connectivity and workstation, hardware & software Perform general preventive maintenance tasks on computers, laptops, printers Liaise with Senior Engineer remotely/physically and provide smart hands Laptops & Macbook deployment Pickup Macbook and deliver to service center and vice-versa, one trip per month",fXGi8OPFA10eXc1HxPze,617104 Temporary Staff,2700.0,False
{'$oid': '67ef8b479a1996d83ccc1dfa'},PUFLGwAsGqXRsERkjGXm,0325 VONAGE SG,0325 Vonage SMS SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,2870.88,False
{'$oid': '67ef8b479a1996d83ccc1dfa'},PUFLGwAsGqXRsERkjGXm,0325 VONAGE Allocation,0325 VONAGE Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,24207.85,False
{'$oid': '67ef8b479a1996d83ccc1dfa'},PUFLGwAsGqXRsERkjGXm,0325 VONAGE SG,0325 VONAGE SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,74.21,False
{'$oid': '67ef8c0d9a1996d83ccc20f3'},PUFLGwAsGqXRsERkjGXm,0325 VONAGE Allocation,0325 VONAGE Allocation,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,75.63,False
{'$oid': '67f4c67d47ca35bef557b200'},aKvOnH0w8RkCIHDKIVaY,0325,0325 SG,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1250.0,False
{'$oid': '67f4c67d47ca35bef557b200'},aKvOnH0w8RkCIHDKIVaY,0325,0325 MD & CT,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,12262.5,False
{'$oid': '67f93464d742d4beadcf304d'},CqDd0vpiICvu7gJ8rQJa,0325 AWS Service Charges Acct no. 251540188589,0325 AWS Service Charges Acct no. 251540188589,SlqWk8FPz8e4TBG8Vjib,611101 Cloud server - AWS,36.6,False
{'$oid': '67f934d6e4363fab822205d0'},fkPInOrYT7R0kyIdio61,0325 SG List with AI FB Ads,0325 SG List with AI FB Ads,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,150.0,False
{'$oid': '67f934d6e4363fab822205d0'},fkPInOrYT7R0kyIdio61,0325 SG List with AI FB Ads,0325 SG List with AI FB Ads,MwHSSUI1gC5MxbSuNe4R,612001 Paid Social,7.59,False
{'$oid': '67f934e7d742d4beadcf305c'},fkPInOrYT7R0kyIdio61,0325 PH__FB_Property_Developer_Invoice_March_2025,0325 PH__FB_Property_Developer_Invoice_March_2025,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1715.34,False
{'$oid': '68075ef58897271fb2889486'},CZU8x9iibW6yfBz8IAh3,0525 Rental Charges,0525 Rental Charges,yVYh9rM5LJ2hMTCoWso8,619209 Others,650.0,False
{'$oid': '681c502b50e91ddd517290b0'},bIyfGwdYjLrzE522reQo,0525 ST sub,0525 ST sub,9p0iGnYsxFO9z6GXhhCY,619210 Subscription,4.590036,False
{'$oid': '67dce48374b2ad9905ee4452'},brlVzdvJJvy4v1l4DxtS,Mar25 SG Subscription Management,0325 SG Subscription Management,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,3576.804,False
{'$oid': '67dce48374b2ad9905ee4452'},brlVzdvJJvy4v1l4DxtS,Mar25 HK Subscription Management,0325 HK Subscription Management,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1300.0,False
{'$oid': '67dd108ed7d2769a3ec24303'},2Za9VOzxFEjvUguyfwgE,0325 Yearly subcription WP Rocket,0325 Yearly subcription WP Rocket,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,59.0,False
{'$oid': '67e0ecd44db9e982e74501c0'},xauTo6GdhkvCSN1hRvFx,0325 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,0325 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,397.99788,False
{'$oid': '67e0ecd9b813a387c2d1d83c'},xauTo6GdhkvCSN1hRvFx,0325 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,0325 Atera Monthly Charges Network-Discovery and SD-ITDStandard-M,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,77.99736,False
{'$oid': '67e0f623bd4d322903c84964'},7dkV8PetzeNAZYIiG7Br,0325 Sonarcloud is code analysis tool for both code coverage and security,0325 Sonarcloud is code analysis tool for both code coverage and security,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,2631.18996,False
{'$oid': '67e0f623bd4d322903c84964'},7dkV8PetzeNAZYIiG7Br,0325 Sonarcloud is code analysis tool for both code coverage and security,0325 Sonarcloud is code analysis tool for both code coverage and security,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,1518.80652,False
{'$oid': '67e1425b1e43fb250847ad2e'},q0E1jVCl0c0jK050eS0q,0325 - CircleCI,0325 - CircleCI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,112.2,False
{'$oid': '67e522ddd849ed5f3df58a98'},q0E1jVCl0c0jK050eS0q,0325 - CircleCI,0325 - CircleCI,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,112.2,False
{'$oid': '67e668dbc9d8c8e64968d4e4'},f9Spb229KKNnrkwASbgF,0425 Quickie Subscription L&L - VCA giro,0425 Quickie Subscription L&L - VCA giro,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,1.68,False
{'$oid': '67e7b340a980a641307deafe'},r8GpizJBxnWJC9IwPW2p,0425 Atlassian Monthly payment subscription,0425 Atlassian Monthly payment subscription,C0SB5vR0gCikdKjmT8Ep,611202 Online Subscription/Tool,5696.82,False
{'$oid': '67e7b340a980a641307deafe'},r8GpizJBxnWJC9IwPW2p,0425 Atlassian Monthly payment subscription,0425 Atlassian Monthly payment subscription,w5hjK0IooxdDp9Feeeuy,132098 IC Clearing account,8110.83,False
